protein,PC1loadings
CHOYP_GLO1.1.1.m.32382,0.00157375374523644
CHOYP_AMO.1.5.m.28337,0.000448401580660502
CHOYP_GLRX3.1.1.m.63529,-0.00130887510790789
CHOYP_GMDS.1.1.m.28602,-0.00677065590996414
CHOYP_GMFB.2.2.m.54955,0.0048297459973012
CHOYP_GMPAA.1.1.m.1432,0.0031603158133271
CHOYP_GMPR2.1.1.m.63274,0.000171344796263917
CHOYP_GNAI.1.1.m.26096,0.000101411038391949
CHOYP_GNAO.1.1.m.37355,-0.0018198688985313
CHOYP_GNAQ.1.1.m.20698,-0.00704920936185292
CHOYP_GNBPB3.1.1.m.55379,0.0120445813101584
CHOYP_GNPI2.1.1.m.55897,-0.002246592432147
CHOYP_AMO.5.5.m.66428,0.00240920929377226
CHOYP_GOGB1.1.2.m.26408,0.000132258143125743
CHOYP_GOLGA4.1.3.m.4761,0.00235970898576736
CHOYP_GPDA.1.2.m.6967,-0.00219064857672837
CHOYP_GPM6A.1.1.m.41817,0.00372760005605156
CHOYP_GPMA.1.1.m.35689,0.00625025674573189
CHOYP_GPSM2.1.1.m.58301,-0.0010670451499591
CHOYP_GPX3.1.2.m.24838,-0.00206401475249433
CHOYP_GR101.3.3.m.43507,-0.000190817228057059
CHOYP_GRAP1.1.1.m.45768,0.000516822916645625
CHOYP_GRIA3.1.1.m.44173,-0.00101047111875427
CHOYP_AMRP.1.1.m.36070,-0.00139333441765145
CHOYP_GRK5.1.1.m.6617,-0.000208241588545096
CHOYP_GRM1.2.2.m.65835,-0.000870430304669131
CHOYP_GRP75.1.1.m.11678,-0.000426282410565364
CHOYP_GSH1.1.1.m.8927,0.000830051791169274
CHOYP_GSHB.1.1.m.27512,-0.00213939953091681
CHOYP_GSK3B.1.1.m.62139,-0.0076355879308988
CHOYP_GST7.1.1.m.59335,-0.0557951969506826
CHOYP_GSTO1.1.2.m.14745,-0.00410272794717331
CHOYP_GSTO1.2.2.m.26202,-0.0158694174900184
CHOYP_GSTO2.1.1.m.36486,-0.0117042548768288
CHOYP_AMY.2.3.m.15473,0.000716588640866521
CHOYP_GSTP1.1.2.m.29677,3.14615261253266e-05
CHOYP_GSTP1.2.2.m.30099,0.000223381561808232
CHOYP_GSTZ1.1.1.m.56540,0.0177474043504307
CHOYP_GTPB1.1.1.m.66453,-0.00270233556071658
CHOYP_GTR1.1.1.m.25509,-0.000193747545462822
CHOYP_GUAA.1.1.m.18809,0.000189934981956395
CHOYP_GUAD.1.1.m.33511,-0.00108979449584041
CHOYP_GUN.2.2.m.46462,0.00520210111496373
CHOYP_GZF1.1.2.m.7747,-0.00315599910919173
CHOYP_H2AV.1.7.m.12182,-0.00184866793195999
CHOYP_AN13B.1.1.m.15287,-0.00196838557694064
CHOYP_H3.1.2.m.3829,-0.0170493586320727
CHOYP_HACL1.1.1.m.6578,8.56251349479942e-05
CHOYP_HBS1L.1.2.m.14311,-0.000209990326351761
CHOYP_HEAT1.1.1.m.11228,-6.99180034773139e-05
CHOYP_HECD1.1.1.m.27759,-7.98432721097405e-05
CHOYP_HELZ.2.2.m.43303,-0.000126964666521783
CHOYP_HEM2.1.1.m.6789,-0.00180244453804326
CHOYP_HEM3.1.1.m.28414,-0.0079702270277581
CHOYP_HERC2.1.1.m.65153,0.000337128291214745
CHOYP_HGFAC.1.1.m.5902,-0.000510820492282205
CHOYP_ANKK1.1.1.m.56194,0.00212301496047598
CHOYP_HIF1N.1.1.m.53726,0.00653301662099347
CHOYP_HINT1.1.1.m.53526,0.00808879460192896
CHOYP_HIP1.1.1.m.31791,0.00216887600331565
CHOYP_HIRA.1.1.m.19212,3.77002664085651e-05
CHOYP_HMBS.1.1.m.31422,-0.0109717385429664
CHOYP_HMCN1.28.44.m.47379,0.00398244314398509
CHOYP_HMCN2.10.12.m.49343,-0.000537587208800447
CHOYP_HMCN2.3.12.m.26811,-0.00216556758043817
CHOYP_HOOK3.1.1.m.14456,-2.01026075793272e-05
CHOYP_HPGD.1.3.m.50258,0.000584944919132304
CHOYP_ANKMY2.1.1.m.18238,0.00349994905329194
CHOYP_HPRT.1.1.m.61881,-0.00119898820519173
CHOYP_HS12A.20.33.m.55554,-0.0015821035744034
CHOYP_HS12B.2.14.m.19896,-0.00121370280979918
CHOYP_HS12B.7.14.m.40601,0.0158356558222735
CHOYP_HS90A.1.3.m.7725,0.00529476846432235
CHOYP_HS90A.3.3.m.28300,0.00364723688891821
CHOYP_HSP21.4.1.1.m.8171,-0.000928248933051673
CHOYP_HSP7D.2.3.m.34785,-0.00400180529501565
CHOYP_HSP7D.3.3.m.41778,0.0244931683168405
CHOYP_HSP7E.1.1.m.13730,-0.00676761531179579
CHOYP_AAEL_AAEL001503.1.1.m.10649,-5.32498539326994e-06
CHOYP_ANKRD5.1.2.m.11711,-0.000130761475633552
CHOYP_HTR5B.1.1.m.39330,-2.9634016345387e-05
CHOYP_HTT.1.1.m.33803,-0.00103107786696254
CHOYP_HUTH.1.1.m.30350,-0.000708396355646104
CHOYP_HVCN1.1.4.m.8888,-0.000500926732439088
CHOYP_HX1.1.1.m.23716,0.000508331297926771
CHOYP_HYOU1.1.3.m.163,0.000665040261556523
CHOYP_IDHC.1.1.m.7041,0.00685538304441682
CHOYP_IDLC.1.1.m.63624,-0.020405596097325
CHOYP_IF2A.1.1.m.13279,-0.00894336023118087
CHOYP_IF2H.1.1.m.18253,-0.00352556569900038
CHOYP_ANKY2.2.2.m.44213,0.00721450447056945
CHOYP_IF4A3.1.1.m.30424,-0.0037132005393372
CHOYP_IF4E.1.1.m.56823,-0.010042245012737
CHOYP_IF4G2.1.1.m.62766,-0.000695729822343771
CHOYP_IF6.1.1.m.22685,0.00336170424019744
CHOYP_IFT140.1.1.m.61053,-0.00119163090288803
CHOYP_IFT57.1.1.m.13249,-0.00372315731675894
CHOYP_IKBZ.1.1.m.23083,0.000735005528217802
CHOYP_IMA2.2.2.m.49279,-0.000900458180880882
CHOYP_IMDH3.1.1.m.51789,-0.0043209735763241
CHOYP_IMG5_109580.1.1.m.27791,-0.00119599487020736
CHOYP_ANLN.1.1.m.6530,0.000287281386527449
CHOYP_IMSP5.1.2.m.5157,-0.0116438367733282
CHOYP_INO1A.1.1.m.91,-0.00407690649433434
CHOYP_INT11.1.1.m.29494,-0.000808310726545864
CHOYP_INT6.1.1.m.13005,-0.000566134171914663
CHOYP_INT9.1.1.m.11703,0.000648403620801218
CHOYP_INVS.2.6.m.8331,0
CHOYP_IPO7.1.1.m.16806,0.00469942564471798
CHOYP_IQCA1.1.3.m.4290,-0.00321277794752707
CHOYP_IQGA1.1.1.m.47731,-1.93148878465949e-05
CHOYP_IRF1.1.3.m.52606,-0.000176622518473224
CHOYP_ANM5.1.1.m.1529,0.000889682174937109
CHOYP_ISCW_ISCW001487.2.2.m.61505,-0.000149146854195523
CHOYP_ISCW_ISCW003928.1.1.m.18079,-0.00131569676079336
CHOYP_ISCW_ISCW004725.1.1.m.9722,0.00410991195113582
CHOYP_ISCW_ISCW005292.1.1.m.11066,0.0111431148480196
CHOYP_ISCW_ISCW005596.1.1.m.60561,-0.000443943086973237
CHOYP_ISCW_ISCW005651.1.1.m.49000,-0.016241678081313
CHOYP_ISCW_ISCW005791.1.1.m.53514,-0.000273590817572563
CHOYP_ISCW_ISCW006091.2.2.m.61313,-0.000395892183276569
CHOYP_ISCW_ISCW006831.1.1.m.23820,0.000363579919839894
CHOYP_ISCW_ISCW008219.1.2.m.46822,0.00403789861316946
CHOYP_ANR17.1.2.m.772,-0.000380374104541745
CHOYP_ISCW_ISCW008316.1.3.m.11997,0.00509334852866272
CHOYP_ISCW_ISCW008555.1.1.m.40873,0.00269740443518967
CHOYP_ISCW_ISCW008596.2.2.m.44077,0.0034497713063169
CHOYP_ISCW_ISCW010143.3.3.m.61542,0.00786407391657511
CHOYP_ISCW_ISCW010532.1.4.m.11493,0.00941528312306073
CHOYP_ISCW_ISCW010532.2.4.m.35454,-0.00611358737210287
CHOYP_ISCW_ISCW011108.1.1.m.13934,-0.0018824295997049
CHOYP_ISCW_ISCW011341.1.1.m.18728,-0.0046058760492587
CHOYP_ISCW_ISCW012010.1.1.m.27251,0.00503504151404589
CHOYP_ANR40.1.1.m.1429,-0.000283137980733278
CHOYP_ISCW_ISCW012036.1.1.m.27987,-0.00727969615565037
CHOYP_ISCW_ISCW012232.1.1.m.38746,-0.00281233274419531
CHOYP_ISCW_ISCW012366.1.1.m.3691,-0.029216839974932
CHOYP_ISCW_ISCW012623.1.1.m.26452,0.000746254166001217
CHOYP_ISCW_ISCW013556.1.1.m.26406,-0.000799677318275118
CHOYP_ISCW_ISCW013767.1.1.m.29335,0.00394130841954182
CHOYP_ISCW_ISCW013795.1.1.m.12153,-0.00488713925702807
CHOYP_ISCW_ISCW014398.1.3.m.15838,-0.0095105499475374
CHOYP_ISCW_ISCW014398.1.3.m.15839,0.0155621122678849
CHOYP_ISCW_ISCW014726.5.5.m.47210,-0.00162541240530902
CHOYP_AOF.1.1.m.7109,-0.00254885624799103
CHOYP_ISCW_ISCW014880.1.1.m.27977,-0.00129097811558022
CHOYP_ISCW_ISCW015295.1.1.m.22192,0.00742441602494793
CHOYP_ISCW_ISCW016254.2.5.m.38599,-0.00722433521283395
CHOYP_ISCW_ISCW017188.1.1.m.23179,-0.000216859242421186
CHOYP_ISCW_ISCW017652.1.1.m.49306,-0.005950907492899
CHOYP_ISCW_ISCW017707.1.1.m.58329,0.000719755274192104
CHOYP_ISCW_ISCW017709.1.1.m.30040,-0.00935015445555845
CHOYP_ISCW_ISCW017872.2.2.m.60293,0.000355545178566025
CHOYP_ISCW_ISCW018425.1.1.m.35608,0.0251795242743648
CHOYP_ISCW_ISCW018501.2.2.m.61797,0.00087101321727135
CHOYP_AP1G1.1.1.m.13111,0.00239870111253761
CHOYP_ISCW_ISCW018536.1.1.m.56336,0.00409581176791991
CHOYP_ISCW_ISCW018656.1.1.m.51893,-0.000403438538316145
CHOYP_ISCW_ISCW020302.1.1.m.37564,-0.00194415531796179
CHOYP_ISCW_ISCW020550.2.2.m.18099,0.0191521134410228
CHOYP_ISCW_ISCW021457.1.1.m.31134,-0.0114563594769379
CHOYP_ISCW_ISCW021591.1.1.m.13969,0.000501304837910799
CHOYP_ISCW_ISCW021591.1.1.m.13970,-0.00904858383307924
CHOYP_ISCW_ISCW022021.1.1.m.53168,0.00155552591062102
CHOYP_ISCW_ISCW022029.1.1.m.9014,-0.00522234551209496
CHOYP_ISCW_ISCW022609.1.1.m.26988,0.000580407653471771
CHOYP_AP1M1.1.1.m.56248,0.000392930357081497
CHOYP_ISCW_ISCW023153.1.1.m.10480,0.00101960866765396
CHOYP_ISCW_ISCW023180.1.2.m.31255,-0.0065375223778647
CHOYP_ISCW_ISCW023297.1.1.m.11833,-0.000276174538295925
CHOYP_ISCW_ISCW023591.1.1.m.9921,0.0101282324987621
CHOYP_ISCW_ISCW023973.1.2.m.6506,-0.0265678330401214
CHOYP_ISY1.1.1.m.53545,-0.00166763418298347
CHOYP_ITB1.3.4.m.28565,-0.000969210359153752
CHOYP_ITPA.1.1.m.13655,-0.00821196245933898
CHOYP_IVD.1.2.m.5213,0.00165395936842323
CHOYP_IVD.2.2.m.14522,-0.00249347955077995
CHOYP_AP2M1.1.1.m.25996,0.00467111499752358
CHOYP_JNK.1.1.m.1540,-0.00387994505236197
CHOYP_K0020.1.1.m.1673,-0.000110075955452003
CHOYP_K6PF.1.1.m.46882,0.00707493628832395
CHOYP_KAPR.1.3.m.8246,0.00402357786842837
CHOYP_KAPR.2.3.m.56519,-0.00394212764806385
CHOYP_KAT3.1.1.m.49207,-0.00281578295662468
CHOYP_KAT8.1.1.m.28310,0.00236473463766219
CHOYP_KC1A.2.2.m.64030,-0.000521990358092349
CHOYP_KCIP4.1.1.m.46682,-0.00468518367195017
CHOYP_AAEL_AAEL001706.1.1.m.43821,-0.00636245954446229
CHOYP_AP3M2.1.1.m.43706,0.000274063449412208
CHOYP_KCMF1.1.1.m.62675,-0.0030051507803735
CHOYP_KCP.3.13.m.17018,0.00443000974172889
CHOYP_KCP.8.13.m.40457,0.0122995346788545
CHOYP_KCP.9.13.m.43409,0.003868538870632
CHOYP_KDEL1.1.1.m.62729,-0.000480335738625466
CHOYP_KDM1A.1.1.m.60229,0.00240602690605202
CHOYP_KDM1A.1.1.m.60230,0.000639376352664107
CHOYP_KDM5A.1.1.m.51935,-0.000109099182983415
CHOYP_KHDR1.1.1.m.8878,-0.00551304560226247
CHOYP_KI11A.1.1.m.14576,1.12486377834165e-05
CHOYP_KI16B.1.3.m.42636,0.000522447235537333
CHOYP_KIF2A.2.2.m.62686,0.00191384386264626
CHOYP_KIF2A.2.2.m.62688,-0.00156403328373453
CHOYP_KLH26.1.2.m.8792,-0.00136869454441158
CHOYP_KLH36.1.2.m.12244,0.000520556708178774
CHOYP_KLHDB.3.5.m.46662,0.000139016778432586
CHOYP_KLHL24.2.4.m.18433,-0.00420059424676796
CHOYP_KMO.1.2.m.17496,5.55499955522777e-05
CHOYP_KPC1.2.2.m.37402,-0.00219805314221605
CHOYP_KPRB.1.1.m.17501,0.00138676483508046
CHOYP_API5.1.1.m.17066,-0.00214543346406953
CHOYP_KS6B1.1.1.m.8274,-0.00491324428897082
CHOYP_KSR2.1.1.m.9852,-0.000115337923266653
CHOYP_LA.1.1.m.65962,-0.0144067952446758
CHOYP_LACB2.1.1.m.31957,0.00329982097799398
CHOYP_LAMC1.1.1.m.36098,-0.00156891714607746
CHOYP_LAR.1.2.m.30133,-0.00169221103864471
CHOYP_LARP7.1.1.m.35019,-0.00172715428598872
CHOYP_LC7L3.1.1.m.20705,-0.000385336738857958
CHOYP_LEG4.1.1.m.22079,0.000725442610662432
CHOYP_LEMD3.1.1.m.56975,0.0013460397248982
CHOYP_AQR.1.1.m.9127,-0.000541683351410655
CHOYP_LEO1.1.1.m.41626,-0.000350503772276539
CHOYP_LGR4.1.2.m.27343,0.00207791012857972
CHOYP_LIAS.1.1.m.21693,-0.00208553525559258
CHOYP_LIG4.1.1.m.6295,0.00044096550638351
CHOYP_LIGO2.1.2.m.3525,0.00349400964650713
CHOYP_LIN9.1.1.m.12005,-0.00132116353573852
CHOYP_LIS1.1.1.m.56212,-0.000465715660385958
CHOYP_LMBL3.1.1.m.14251,-5.82912602221863e-05
CHOYP_LMNB2.1.1.m.55999,0.00112834549956033
CHOYP_LMO7.1.1.m.27803,0.00504835397752905
CHOYP_ARALYDRAFT_472154.1.1.m.29819,0.0234982782943997
CHOYP_LNTL.1.1.2.m.10782,-0.00261226768647597
CHOYP_LOAG_05718.1.1.m.48540,0.00507792497629582
CHOYP_LOC100005182.1.1.m.53007,5.99139628716141e-05
CHOYP_LOC100008030.1.1.m.10817,6.80589849080655e-06
CHOYP_LOC100013725.1.2.m.12740,-0.000952605227187757
CHOYP_LOC100017224.1.1.m.26828,-0.000586788183306902
CHOYP_LOC100024134.1.1.m.61877,0.000461178394725419
CHOYP_LOC100024935.1.1.m.2615,0.00384188243487636
CHOYP_LOC100027252.1.1.m.30045,-0.00550022152501357
CHOYP_LOC100068494.1.1.m.8733,-0.000841552499267164
CHOYP_ARB_02478.1.1.m.29725,-0.0120240848427127
CHOYP_LOC100072802.1.1.m.27280,-0.00720782460723588
CHOYP_LOC100080726.1.1.m.59048,8.11193780767664e-05
CHOYP_LOC100081619.1.1.m.33744,0.00332677674724808
CHOYP_LOC100081920.1.4.m.1772,-0.00217780874508483
CHOYP_LOC100089326.1.1.m.19184,-0.000236772797264658
CHOYP_LOC100113561.1.1.m.37903,0.000572924316010822
CHOYP_LOC100113671.1.1.m.18491,-0.00264098794793139
CHOYP_LOC100114159.1.1.m.53867,-2.4309030952117e-05
CHOYP_LOC100114171.1.1.m.50280,-0.00274402168897277
CHOYP_LOC100114247.1.1.m.30717,-0.00474328587943652
CHOYP_ARC1A.1.1.m.56262,0.00836607194785071
CHOYP_LOC100114636.1.1.m.11052,-0.00771489555359025
CHOYP_LOC100114736.1.1.m.18266,-0.00459046825128647
CHOYP_LOC100115002.1.1.m.45844,-0.001806288610339
CHOYP_LOC100115298.1.1.m.39207,-0.00162620012504175
CHOYP_LOC100115467.1.1.m.51329,-0.00331636309238135
CHOYP_LOC100115577.1.1.m.21791,0.00256566618708754
CHOYP_LOC100115776.1.1.m.24729,-0.00154196137682336
CHOYP_LOC100116049.1.1.m.54372,-0.00400785498256303
CHOYP_LOC100116719.1.1.m.58,-0.00134730007647057
CHOYP_LOC100116878.1.1.m.11654,-0.00143227928123773
CHOYP_ARC1A.1.1.m.56263,0.0152243695552786
CHOYP_LOC100116878.1.1.m.11655,-0.00413822259833022
CHOYP_LOC100118063.2.4.m.29108,-0.00187146454102526
CHOYP_LOC100118098.1.1.m.14795,-0.0119561518929619
CHOYP_LOC100118291.1.1.m.54817,0.00269311923984361
CHOYP_LOC100118811.1.1.m.57633,-0.00130898538867048
CHOYP_LOC100119008.1.1.m.43229,0.00100787164363625
CHOYP_LOC100119086.1.1.m.55425,0.0012483624780394
CHOYP_LOC100119577.1.1.m.47861,-0.00418925108261661
CHOYP_LOC100119750.1.1.m.7019,-0.00167206116788142
CHOYP_LOC100120123.1.1.m.12979,-0.00462468679647634
CHOYP_ARF6.1.2.m.3974,0.00980358168811378
CHOYP_LOC100120260.1.1.m.41887,-0.00134626028642337
CHOYP_LOC100120440.1.1.m.15371,0.00191285133578301
CHOYP_LOC100120677.1.1.m.16799,-0.000263366215441698
CHOYP_LOC100120994.1.1.m.54109,-0.00120502213834448
CHOYP_LOC100121363.1.1.m.46369,0.00107115704696396
CHOYP_LOC100121687.1.1.m.57141,-0.00191363905551575
CHOYP_LOC100121999.3.4.m.54805,0.00102209786200939
CHOYP_LOC100122037.1.1.m.12516,-0.00456270900790497
CHOYP_LOC100122067.1.1.m.49811,-0.00696624671960156
CHOYP_LOC100122269.1.1.m.8408,-0.00193175660936859
CHOYP_ARHGAP8.1.1.m.25503,-0.000356789775743741
CHOYP_LOC100123216.1.1.m.28671,-0.00456504065831386
CHOYP_LOC100123890.1.1.m.11450,-0.000185697049794299
CHOYP_LOC100123907.1.1.m.2987,-0.0563250172429184
CHOYP_LOC100142249.1.1.m.55762,0.00146986926688371
CHOYP_LOC100150876.1.1.m.61100,-0.00535806962204472
CHOYP_LOC100160077.1.1.m.62645,0.00663817720531323
CHOYP_LOC100161158.1.1.m.14383,0.006016871143318
CHOYP_LOC100161360.1.1.m.65809,-0.00753447622600528
CHOYP_LOC100164899.1.1.m.59665,-0.0010177496490847
CHOYP_LOC100165581.1.1.m.18008,-0.00116672320493903
CHOYP_AAEL_AAEL002467.1.2.m.47358,0.00743640511928012
CHOYP_ARI2.1.1.m.34963,-0.00187322903322658
CHOYP_LOC100165685.1.1.m.13583,0.00238660173744284
CHOYP_LOC100166353.1.1.m.4625,-0.00114531298260337
CHOYP_LOC100168017.1.1.m.40316,-0.00111846749411186
CHOYP_LOC100168209.1.1.m.26697,-0.00304745133002123
CHOYP_LOC100168368.1.1.m.18551,-0.00131059233692525
CHOYP_LOC100168945.1.1.m.37004,0.0118031609664706
CHOYP_LOC100169229.1.1.m.25981,-8.39551691146028e-05
CHOYP_LOC100169297.1.1.m.48433,0.000284870964145288
CHOYP_LOC100169460.1.1.m.41302,-0.0135554435119335
CHOYP_LOC100174996.1.1.m.27300,0.00978439283542442
CHOYP_ARI4B.1.1.m.56056,2.25602931454515e-05
CHOYP_LOC100175722.1.3.m.11427,-0.0148092727649181
CHOYP_LOC100175867.1.1.m.48982,-0.00154204014879664
CHOYP_LOC100176232.1.1.m.24645,-0.000541888158541164
CHOYP_LOC100176799.1.1.m.3132,0.00066808085972487
CHOYP_LOC100177459.1.2.m.48730,-0.0025112820167397
CHOYP_LOC100177679.1.1.m.54177,0.0181444150957278
CHOYP_LOC100178400.1.1.m.4321,0.00404136457999346
CHOYP_LOC100179300.1.2.m.22734,-0.00123016615221329
CHOYP_LOC100179516.2.2.m.49937,-0.00594624419208122
CHOYP_LOC100180023.4.7.m.33650,0.00115268603930175
CHOYP_ARID3A.1.1.m.55743,0.00140581189821792
CHOYP_LOC100180023.5.7.m.56825,0.000817243468315042
CHOYP_LOC100180543.1.1.m.4746,-0.00341980644768376
CHOYP_LOC100180855.2.4.m.46097,0.0134177501026519
CHOYP_LOC100180883.1.1.m.46611,-0.00102058544012255
CHOYP_LOC100181095.1.1.m.8314,-0.00111552142231144
CHOYP_LOC100181343.1.1.m.59214,-0.00459550965757595
CHOYP_LOC100181350.1.1.m.2782,-0.00150419809283618
CHOYP_LOC100181355.1.1.m.48652,0.00625373846695059
CHOYP_LOC100181607.1.2.m.36709,0.00886061815045466
CHOYP_LOC100181826.1.1.m.16288,-0.00327644145632649
CHOYP_ARIP4.3.3.m.33366,0.000308061433076925
CHOYP_LOC100182131.1.1.m.26023,0.0050120400978501
CHOYP_LOC100182585.1.2.m.2597,9.02726813711173e-06
CHOYP_LOC100183353.1.1.m.54920,-0.0119385069709487
CHOYP_LOC100183682.1.1.m.61630,-0.000588237587615129
CHOYP_LOC100184451.1.8.m.30146,0.00151999975067479
CHOYP_LOC100184874.1.1.m.41851,-0.000852501803552142
CHOYP_LOC100185271.1.1.m.19210,-0.00157400581555091
CHOYP_LOC100185431.1.1.m.43063,5.05558524467552e-05
CHOYP_LOC100185443.1.1.m.60976,-0.00469933111835005
CHOYP_LOC100185472.1.1.m.66178,-0.00347896419961195
CHOYP_ARL6.1.2.m.29833,0.00340797489729812
CHOYP_LOC100186203.1.1.m.7875,-0.000164113529117435
CHOYP_LOC100186203.1.1.m.7876,0.00365790261409941
CHOYP_LOC100186733.1.1.m.7066,-0.00580016944484336
CHOYP_LOC100187348.1.1.m.29904,-0.00083088677408597
CHOYP_LOC100197130.2.2.m.39076,0.0156629561480693
CHOYP_LOC100199222.1.1.m.17588,-0.00140210961547408
CHOYP_LOC100199379.1.2.m.59875,0
CHOYP_LOC100199505.1.2.m.19947,2.65776637823859e-05
CHOYP_LOC100199980.1.2.m.51259,-0.0163114385408438
CHOYP_LOC100199980.2.2.m.62746,0.00695005120189658
CHOYP_ARL8A.1.1.m.12151,0.000451064073357137
CHOYP_LOC100201155.1.1.m.58066,-0.00290696939288576
CHOYP_LOC100202203.1.1.m.27309,-0.00168975335307859
CHOYP_LOC100205674.1.1.m.5810,0.0237072130763096
CHOYP_LOC100207121.5.9.m.48175,-4.95318167942033e-05
CHOYP_LOC100208544.1.1.m.54499,-0.000607331913936558
CHOYP_LOC100210536.1.1.m.18414,0.0030001881460573
CHOYP_LOC100212224.1.1.m.37724,0.0120874962811976
CHOYP_LOC100213558.1.1.m.45753,-0.00252560276148076
CHOYP_LOC100215454.1.1.m.40627,0.00672588192035564
CHOYP_LOC100218754.1.1.m.60778,0.000906066745377936
CHOYP_ARMC6.1.1.m.28786,-0.00420557263547883
CHOYP_LOC100222629.1.1.m.9927,0.000724355557431261
CHOYP_LOC100222774.1.1.m.56990,-0.00467957510745313
CHOYP_LOC100232691.1.1.m.15025,-0.00505961836970712
CHOYP_LOC100313559.1.1.m.47009,9.08871027626462e-05
CHOYP_LOC100313569.1.1.m.15201,0.00210968674259815
CHOYP_LOC100313573.1.1.m.62977,-0.00295684780636237
CHOYP_LOC100313589.1.1.m.31479,-3.71803713849592e-06
CHOYP_LOC100313668.2.6.m.31487,0.00011776410004347
CHOYP_LOC100313691.1.1.m.290,0.000933889006338039
CHOYP_LOC100329062.1.2.m.10150,-0.0015711227613291
CHOYP_ARMC9.1.1.m.57265,-0.000322776037684364
CHOYP_LOC100329078.1.3.m.26927,0.00072070053787138
CHOYP_LOC100329078.2.3.m.30776,0.00668750421497693
CHOYP_LOC100346427.1.1.m.44592,0.000347683735633357
CHOYP_LOC100358262.2.3.m.28381,-0.00133179775213041
CHOYP_LOC100366344.1.1.m.7458,-0.00108467431757764
CHOYP_LOC100366404.1.2.m.22137,-0.000290416511063723
CHOYP_LOC100366408.1.1.m.37601,-8.80670661194648e-05
CHOYP_LOC100366424.1.1.m.29609,-0.000988777317314819
CHOYP_LOC100366428.1.1.m.3740,-0.00135637460779165
CHOYP_LOC100366442.1.4.m.6288,-0.000653681343010525
CHOYP_ARNT.1.1.m.19078,0.000867169144975617
CHOYP_LOC100366451.1.1.m.10500,-0.00420168129999913
CHOYP_LOC100366451.1.1.m.10501,0.000327659900027307
CHOYP_LOC100366455.1.3.m.13543,-0.0121070317305694
CHOYP_LOC100366455.3.3.m.28840,-0.00876448483427203
CHOYP_LOC100366482.1.1.m.9777,-0.00345330029071953
CHOYP_LOC100366488.1.1.m.56518,-0.0025854064435898
CHOYP_LOC100366489.1.1.m.21907,-2.56796632870716e-06
CHOYP_LOC100366518.5.6.m.43397,0.000105743496921976
CHOYP_LOC100366606.1.2.m.47289,-0.000455884918121458
CHOYP_LOC100366708.1.1.m.19335,-0.0140006627048738
CHOYP_ARP3.1.1.m.6867,0.0309790792978166
CHOYP_LOC100366728.1.1.m.57449,-0.00151470627407083
CHOYP_LOC100366734.1.1.m.47271,-0.00115734934011952
CHOYP_LOC100366754.1.1.m.49522,-0.00225012141654965
CHOYP_LOC100366763.1.1.m.53708,-0.000195275721744323
CHOYP_LOC100366766.1.1.m.56292,0.0159936881550543
CHOYP_LOC100366787.1.1.m.65795,0.00534853821327867
CHOYP_LOC100366862.1.1.m.62455,-0.000286540929978674
CHOYP_LOC100366906.1.1.m.61901,-0.00120502213834448
CHOYP_LOC100366927.1.1.m.6140,-0.00102424045968243
CHOYP_LOC100366932.1.1.m.36598,-0.001809344962902
CHOYP_AAEL_AAEL003539.1.1.m.16619,0.00143999893461851
CHOYP_ARP8.1.1.m.10729,0.00032825856702418
