protein,PC1loadings,PC2loadings
CHOYP_LOC100902807.1.4.m.12152,0.00644684951780478,0.00891832838452088
CHOYP_LOC100902807.4.4.m.59166,-0.000486543666205007,0.0041785815316848
CHOYP_LOC100902912.1.1.m.9008,-0.0158652589358694,0.0135586095061188
CHOYP_LOC100903522.1.3.m.2296,0.00153196266121654,0.000896972886849234
CHOYP_LOC100903812.1.1.m.65786,0.00875356732676071,0.00343059807299572
CHOYP_LOC100903999.1.1.m.16840,-0.00474852239418225,0.012120563903368
CHOYP_LOC100905387.1.1.m.30579,-0.00877024321093635,-0.03107722832372
CHOYP_LOC100907253.3.3.m.27327,0.0040614538604061,-0.00063382246532423
CHOYP_BRAFLDRAFT_114006.1.1.m.49056,-0.00907872045131913,-0.00986606504027916
CHOYP_LOC100907708.1.1.m.16095,0.00212899011868819,0.000947856900008027
CHOYP_LOC100914852.1.1.m.29079,-0.00963681728122397,0.00335641028287614
CHOYP_LOC100931580.2.2.m.44310,0.00146240293657964,-0.000844896321200435
CHOYP_LOC100933241.16.45.m.30626,-0.0358154869199824,0.00753945101722503
CHOYP_LOC101020089.1.1.m.9396,0.00703230146276784,-0.00914089103067472
CHOYP_LOC101040300.1.2.m.6533,0.00192130560099228,-9.62599273087362e-05
CHOYP_LOC101061101.1.1.m.50165,0.011252196696852,0.0024721287772799
CHOYP_LOC101062578.1.1.m.56255,-0.011217223731383,-0.0153251243528288
CHOYP_LOC101063699.1.1.m.18944,-0.00479638765282023,-0.0070801707921209
CHOYP_LOC101063838.1.1.m.50540,-0.00490377009888735,-0.00969065962990074
CHOYP_BRAFLDRAFT_114106.1.1.m.28307,-0.00531593436744253,0.0041850181101383
CHOYP_LOC101064793.1.1.m.27191,-0.00011297233468639,-0.000851614461562795
CHOYP_LOC101065695.1.1.m.13611,0.00668853166953248,-0.000875570879452807
CHOYP_LOC101066074.1.1.m.19291,0.00667903825492458,0.00185248833823215
CHOYP_LOC101067777.1.1.m.52432,0.00321132810327898,-0.0167380633574953
CHOYP_LOC101067857.1.1.m.36995,0.000247743448658082,0.000780845107386291
CHOYP_LOC101068003.1.1.m.14900,-0.00573594588226493,-0.00159331320880852
CHOYP_LOC101068028.1.1.m.48693,0.0117866421499492,0.0286676371294581
CHOYP_LOC101068272.1.3.m.40396,0.0167254468359258,0.0150356197832903
CHOYP_LOC101068378.2.3.m.20090,-0.0165728245374982,-0.010546904625891
CHOYP_LOC101068378.3.3.m.29759,0.00609720857205673,0.00523311660594717
CHOYP_BRAFLDRAFT_114158.1.1.m.24733,0.0111489617475346,-0.00326249901146563
CHOYP_LOC101069440.1.3.m.4206,-0.0036732803928352,0.00445170339228802
CHOYP_LOC101069440.2.3.m.16645,-0.00321285056936402,0.00359411937415452
CHOYP_LOC101069440.3.3.m.28439,0.0322663104092941,0.0248136787858826
CHOYP_LOC101069588.1.1.m.34189,0.00260874861958815,-0.00134740520697529
CHOYP_LOC101069759.1.1.m.40708,-0.000186384764061826,-0.000928194909676939
CHOYP_LOC101070424.1.1.m.64148,-0.00411179749966973,-0.0124548635388689
CHOYP_LOC101071441.1.1.m.64484,-0.00148405178839154,0.00530179275303461
CHOYP_LOC101071891.1.2.m.31440,-0.0182502372175461,-0.00433754421016407
CHOYP_LOC101072591.1.1.m.1861,-0.00968454052586785,0.0115952771920786
CHOYP_LOC101073830.1.1.m.42117,-0.00738095223931441,0.000929732860884967
CHOYP_BRAFLDRAFT_114350.1.1.m.14176,-0.0333126981640779,0.00877809037536751
CHOYP_LOC101075536.1.1.m.42991,-0.0192397115710567,0.00734101137924937
CHOYP_LOC101075808.1.1.m.17712,-0.00493759949388322,0.000855962398445757
CHOYP_LOC101076790.1.1.m.45316,0.00470237989639767,0.00555338968664731
CHOYP_LOC101078033.1.1.m.42470,-0.00744902224817623,-0.00765659906826641
CHOYP_LOC101078252.1.1.m.39219,-0.00320107244436088,0.0140528614532481
CHOYP_LOC101078542.1.1.m.44610,0.0019698484524498,-0.00112978611684116
CHOYP_LOC101079138.1.4.m.4320,-0.00386278321723048,-0.0085659196365505
CHOYP_LOC101107626.1.1.m.1051,-0.00683044916318308,-0.00722422601895254
CHOYP_LOC101155629.1.1.m.30633,0.0139039372655572,0.00183039203729084
CHOYP_LOC101156197.1.1.m.31571,0.0039224898795651,-0.00105996879965123
CHOYP_BRAFLDRAFT_114379.1.1.m.57424,-0.0026833683339052,-0.00357305696022378
CHOYP_LOC101156833.1.1.m.38739,0.0505592286012165,0.0195303383502404
CHOYP_LOC101156914.1.1.m.30383,-0.00840228169785457,-0.0146246791767561
CHOYP_LOC101157864.1.2.m.9913,-0.000840210371145767,0.004931236594086
CHOYP_LOC101158638.2.2.m.27400,-0.00201800725094103,-0.00163959744551016
CHOYP_LOC101160004.1.1.m.48946,0.0204805482017305,-0.00966989441991619
CHOYP_LOC101160053.1.1.m.18848,0.0098457395411794,0.00228434772677293
CHOYP_LOC101161976.1.1.m.43986,0.00197892452364464,-0.00326212622147683
CHOYP_LOC101162206.1.1.m.53261,0.00492614612585359,-0.0052010259273452
CHOYP_LOC101163682.1.1.m.10220,0.00910721955721128,0.00388621302029722
CHOYP_LOC101164444.1.1.m.42364,-0.00572721973375462,0.00538162215428653
CHOYP_BRAFLDRAFT_114488.1.1.m.6260,-0.0124056696909354,0.00682363585791859
CHOYP_LOC101164482.1.1.m.44586,-0.000154181440305624,0.000215141399380608
CHOYP_LOC101165304.1.1.m.54576,-0.00105046661432609,-0.00134101037176512
CHOYP_LOC101166335.1.1.m.5463,-0.00104123271675817,0.000159657946975249
CHOYP_LOC101168834.1.1.m.9567,-0.00595506445036868,-0.0184208135520545
CHOYP_LOC101168891.1.1.m.30839,-0.00541148886405741,-0.0115870980110426
CHOYP_LOC101169402.1.1.m.7122,0.0027063813986469,-0.0135436839175476
CHOYP_LOC101169524.1.1.m.4630,0.00372843286798639,0.00671430007274171
CHOYP_LOC101169658.1.3.m.18820,0.0393838992693783,0.0182216362488642
CHOYP_LOC101169976.1.1.m.55723,-0.0061077208216254,0.00594812293977189
CHOYP_BRAFLDRAFT_114510.1.1.m.52252,-0.00386182805834994,0.00453440453806155
CHOYP_LOC101171340.1.1.m.29474,0.00345114927752564,0.00760477898889305
CHOYP_LOC101171379.1.1.m.27459,-0.00695798742500039,-0.0174392084889158
CHOYP_LOC101173065.1.1.m.11998,0.00696936147863548,-0.00385320324273746
CHOYP_LOC101173404.1.1.m.27554,-0.00846852500338398,0.0125681907067191
CHOYP_LOC101175128.1.1.m.13811,-0.00737843981075278,-0.000968803287487867
CHOYP_LOC101234062.1.1.m.27366,-0.00679479116844135,0.00262100375498254
CHOYP_LOC101238350.1.1.m.23002,-0.0127306540746034,-0.00810175682764585
CHOYP_LOC101242114.1.1.m.13149,0.00284796249773571,0.00292960520740207
CHOYP_LOC101416772.1.1.m.30815,0.00273999959751524,-0.00115643899326556
CHOYP_LOC373275.4.7.m.47547,0.00208762032992801,-0.000993653204245382
CHOYP_AAEL_AAEL009169.1.1.m.24699,-0.00342756939873892,-0.00044571902491485
CHOYP_BRAFLDRAFT_114709.1.1.m.17347,0.0240730420505933,0.00600568342115046
CHOYP_LOC408643.1.1.m.50154,-0.00814226993266678,0.0128979760192162
CHOYP_LOC410403.1.1.m.31535,-0.00486042002195278,-0.000979360784275406
CHOYP_LOC410511.1.2.m.10509,-0.00389653711432663,0.011750195588416
CHOYP_LOC413005.1.1.m.63172,-0.00476688976765939,0.000717575501178823
CHOYP_LOC420515.1.1.m.15613,0.0037165361812998,0.00820829335871408
CHOYP_LOC494408.1.1.m.29208,-0.046327575358633,-0.0211080117453247
CHOYP_LOC551931.1.1.m.9934,0.00136658941518185,-0.00200195246047271
CHOYP_LOC552024.1.1.m.5290,0.0131116430800412,0.0195372342955387
CHOYP_LOC552081.1.1.m.51439,-0.00192285558703301,0.0223438249862582
CHOYP_LOC552559.1.2.m.39702,-0.00180358553567109,0.00174619114056761
CHOYP_BRAFLDRAFT_114859.1.1.m.37271,-0.0129938003991455,-0.00500445840669301
CHOYP_LOC558213.1.1.m.27293,-0.00294569873549736,-0.00630711671388474
CHOYP_LOC564392.1.1.m.29701,-0.00536986834842755,0.0215342483939624
CHOYP_LOC566887.1.1.m.45765,0.0028816492254571,0.00565319040618847
CHOYP_LOC571721.1.3.m.36443,0.00231462887323454,0.00196833803409403
CHOYP_LOC574569.1.1.m.61069,0.0145009308702019,-0.0109233030040499
CHOYP_LOC574740.1.1.m.29924,-0.021180473681983,0.0150537850753703
CHOYP_LOC575161.5.5.m.55590,-0.0056491178389597,0.0040056447483537
CHOYP_LOC575405.1.1.m.18640,0.00230878403392799,0.000117741055282456
CHOYP_LOC575600.1.1.m.27851,-0.0100161395213509,0.00149307712788162
CHOYP_LOC575625.1.2.m.50064,0.000376714751257086,-0.00304457572111265
CHOYP_BRAFLDRAFT_114978.1.1.m.43775,0.00538163818024366,-0.0013749700377464
CHOYP_LOC575893.1.1.m.62614,0.000354553518981648,0.00131915416716847
CHOYP_LOC576041.1.1.m.28220,-0.00896458672571138,-0.00768830915477608
CHOYP_LOC576326.1.1.m.49857,0.0069384462190119,0.0105346932927724
CHOYP_LOC576341.1.2.m.9414,-0.00564930427504556,-0.000983560463656853
CHOYP_LOC576498.1.1.m.10455,-0.0230754656343515,-0.00373372431755299
CHOYP_LOC576511.1.1.m.53180,-0.000626265227962802,-0.00174852586390798
CHOYP_LOC576660.1.1.m.33760,-0.0143595691603798,-0.00892115745542365
CHOYP_LOC576698.1.1.m.32335,-0.0337674005956783,0.0227799443702588
CHOYP_LOC576797.1.1.m.8986,-0.000527069518373138,0.00362691473522741
CHOYP_LOC577063.1.1.m.30814,-0.0364712263970825,-0.0114270953574515
CHOYP_BRAFLDRAFT_115029.1.2.m.8365,0.0284566048350437,0.00866177859670445
CHOYP_LOC577190.1.1.m.18117,-0.0157111488970765,-0.0122694953827313
CHOYP_LOC577313.2.5.m.45484,-0.0154074134144024,-0.00598336476722752
CHOYP_LOC577338.1.1.m.9819,-0.022406409588572,-0.0155006944569054
CHOYP_LOC577351.1.1.m.17664,-0.00844699899097366,-0.00261145943489181
CHOYP_LOC577371.1.2.m.46335,-0.0235318785185407,0.0176051428625792
CHOYP_LOC577550.1.1.m.36506,-0.00111789568247947,0.00142234939821128
CHOYP_LOC577730.2.5.m.11065,-0.033624325973358,0.0275825564339844
CHOYP_LOC578003.1.1.m.64329,-0.00309626295528946,0.00195753165217884
CHOYP_LOC578169.1.1.m.63470,-0.0246283963357815,-0.00748328855287136
CHOYP_LOC578284.1.1.m.30567,-0.00085246875535093,-0.00478917507197187
CHOYP_BRAFLDRAFT_115040.1.1.m.28389,0.00523628222750424,0.000282478251924647
CHOYP_LOC578349.1.1.m.51923,-0.00608744675313361,0.0184607042232391
CHOYP_LOC578371.1.1.m.56054,-0.0203779842880428,-0.0109454646657251
CHOYP_LOC578464.1.1.m.46553,0.00759929257680059,0.0207326211972282
CHOYP_LOC578627.1.1.m.61950,-0.00092182696779454,-0.00245242903679932
CHOYP_LOC578672.1.2.m.29847,-0.00375155810169067,-0.0105913620193498
CHOYP_LOC578672.2.2.m.44884,-0.000959625810153265,0.00168749341435127
CHOYP_LOC578680.1.1.m.49370,-0.00743541712707256,-0.00209611164974472
CHOYP_LOC578881.1.1.m.9743,0.0069179945962836,-0.00109847551071869
CHOYP_LOC579012.1.1.m.10830,-0.0331308723591808,0.0127899356333515
CHOYP_LOC579656.3.5.m.41908,0.000565941858283553,-0.0114580951277274
CHOYP_BRAFLDRAFT_115208.1.1.m.52467,0.00617446959434436,-0.00294016711646795
CHOYP_LOC579713.1.1.m.17440,-0.0256975249167513,0.0120250317303672
CHOYP_LOC579737.1.1.m.14356,-0.00185126479299212,0.00111288703093572
CHOYP_LOC579833.1.1.m.23271,0.0270978206606995,0.0142166202976198
CHOYP_LOC579934.1.1.m.59523,-0.00373525384655341,0.00575839087585571
CHOYP_LOC579946.17.24.m.53406,-0.00609819808258744,-0.0005035148388692
CHOYP_LOC579946.20.24.m.55163,-0.000743172624492363,0.00322603840928349
CHOYP_LOC579946.7.24.m.39737,0.0167605318229958,0.00860905631049816
CHOYP_LOC580207.1.1.m.49071,0.00436840835413367,-0.00227676406978628
CHOYP_LOC580466.1.2.m.18704,-0.00526326254752981,-0.0144552796751527
CHOYP_LOC580666.1.2.m.21929,0.00961894598295884,-0.0135642376311094
CHOYP_BRAFLDRAFT_115608.1.1.m.25984,0.00120639507138241,0.000753267358563821
CHOYP_LOC580670.5.6.m.34028,0.00950168556710013,0.00725509853237579
CHOYP_LOC580687.1.1.m.1044,0.00404564118408198,-0.00109269969535542
CHOYP_LOC580832.1.1.m.66146,-0.0028063572159705,0.000496009351158601
CHOYP_LOC580840.1.1.m.45392,-0.0111331884737629,0.0125360453212502
CHOYP_LOC581128.1.1.m.46711,-6.03522250596377e-05,0.0080072879828742
CHOYP_LOC581387.1.1.m.56997,-0.00427781768968414,0.000829187109384596
CHOYP_LOC581886.1.3.m.23639,-0.0128451939376848,-0.016652501811568
CHOYP_LOC582121.1.1.m.30176,-0.00578114736905171,-0.0189140281436942
CHOYP_LOC582154.1.1.m.58922,0.00545992171662933,0.000268286979824159
CHOYP_LOC582178.1.1.m.42729,-0.000991765278309048,0.00137004835139989
CHOYP_BRAFLDRAFT_115639.1.1.m.11373,-0.0032372295952541,0.00133480337628131
CHOYP_LOC582352.1.1.m.30199,-0.0111279052524475,-0.00834178749740321
CHOYP_LOC582626.1.1.m.5567,-0.0214810142306505,0.0299818550442687
CHOYP_LOC582726.1.1.m.29762,-0.000254607341939718,0.00182895132002168
CHOYP_LOC582782.4.4.m.62807,0.0122582785611016,0.0104156293422175
CHOYP_LOC582784.1.1.m.53921,-0.0164784297737075,0.00759223652560858
CHOYP_LOC582874.1.1.m.5135,0.000574348403697341,0.00155400039928064
CHOYP_LOC583472.1.1.m.25642,-0.00125603011855912,-0.00108864741470511
CHOYP_LOC583890.1.1.m.14405,0.00676091097067001,-0.00237567933141655
CHOYP_LOC583954.1.1.m.777,-0.0214073867609535,0.0103135928518157
CHOYP_LOC584015.1.1.m.10227,-0.0100142731881558,0.0101369962324121
CHOYP_BRAFLDRAFT_115687.1.1.m.4876,0.00239323273523838,0.000460761663492145
CHOYP_LOC584062.1.1.m.62279,-0.0258427109609671,-0.018909837313547
CHOYP_LOC584238.1.1.m.30307,-0.00411465242327572,0.0173686530861278
CHOYP_LOC584270.1.1.m.49225,0.0130701618076516,-0.00319261294121944
CHOYP_LOC584281.1.1.m.34958,0.00106791240627298,0.000396214254266442
CHOYP_LOC584318.1.1.m.35309,0.00922040327282238,-0.00090213350479699
CHOYP_LOC584368.1.2.m.10628,0.000325741206764414,-0.00219174472096062
CHOYP_LOC584392.1.1.m.24512,-0.0182778451675267,0.011618534600014
CHOYP_LOC584567.1.1.m.29825,0.000158880715562947,-0.0132210018841786
CHOYP_LOC584665.1.1.m.28760,-0.0212248930445815,0.00756227672107493
CHOYP_LOC584905.1.1.m.51595,-0.00739882112298702,-0.00676630875503073
CHOYP_BRAFLDRAFT_115743.1.1.m.61177,-0.000400914040509748,0.000420551738166125
CHOYP_LOC585032.1.2.m.1235,-0.000463438183853871,0.00397779197827802
CHOYP_LOC585438.1.1.m.44017,-0.00572775865787608,0.0089552760284432
CHOYP_LOC585591.1.1.m.62390,-0.02052051206469,0.0200789494609116
CHOYP_LOC585839.1.1.m.51865,-0.00356839056721537,0.00484436409863048
CHOYP_LOC585963.1.2.m.36775,-2.13387557641041e-06,0.00028311394058886
CHOYP_LOC586005.1.1.m.63556,0.000498077678578331,-0.000257115608276605
CHOYP_LOC586039.1.1.m.27100,0.000710675652030534,-0.00187784932245825
CHOYP_LOC586122.3.4.m.63155,0.0245240882428583,0.00153276794581494
CHOYP_LOC586661.1.1.m.56660,-0.0190837519396293,0.0103893423950219
CHOYP_LOC586678.1.1.m.35070,-0.00219898397236129,0.0134154014829282
CHOYP_AAEL_AAEL010939.1.1.m.64870,-0.00496371345125912,-0.0122608535741957
CHOYP_BRAFLDRAFT_115951.1.1.m.22622,0.00575771104558983,-0.00268141400635514
CHOYP_LOC586835.1.1.m.9967,0.00220037741995848,0.00432038834558108
CHOYP_LOC587346.1.1.m.17791,0.014991754083891,0.0015199727980696
CHOYP_LOC587700.1.1.m.42534,-0.00103806900952485,0.00504817764426644
CHOYP_LOC587705.1.2.m.11702,0.00334333133731847,-0.00233560744212884
CHOYP_LOC587752.1.1.m.66173,0.00224008900516264,0.0134746107556978
CHOYP_LOC587946.1.1.m.5037,0.0035899647987874,0.00423965607378626
CHOYP_LOC587966.1.1.m.10698,7.4617399698706e-05,-0.00923885320275605
CHOYP_LOC587972.1.2.m.3283,0.00690498543538455,0.0248934557012752
CHOYP_LOC588440.1.1.m.4951,0.000388079360905712,-0.00109416766183969
CHOYP_LOC588932.3.3.m.35464,0.00933494765685915,0.00861838685391408
CHOYP_BRAFLDRAFT_116041.1.1.m.3962,-0.00464370161144822,0.00206531133272914
CHOYP_LOC589108.1.2.m.9688,-0.00395062487234343,0.00226924712604591
CHOYP_LOC589177.1.1.m.52878,-0.002455986337845,0.0025675852382166
CHOYP_LOC589201.1.1.m.59863,-0.00360528235650365,0.0024903309816336
CHOYP_LOC589720.1.1.m.63687,-0.000354344736864814,0.00634790932894185
CHOYP_LOC589952.2.5.m.21623,-0.0105330630389816,0.013232660347055
CHOYP_LOC589952.3.5.m.29284,-0.00859584020116336,-0.0104529148936917
CHOYP_LOC590298.2.3.m.4191,0.0130394642539237,-0.00651956375328749
CHOYP_LOC590567.1.1.m.29483,-0.0023362239522715,-0.0182375692992988
CHOYP_LOC590729.1.1.m.35259,-0.0251255788519861,0.0194269733357964
CHOYP_LOC590756.2.6.m.28777,0.00622752136353767,-0.0031179561094288
CHOYP_BRAFLDRAFT_116394.1.1.m.57079,0.00568406299870251,-0.00383029288609645
CHOYP_LOC590756.3.6.m.40372,0.0107153788633765,-0.00313559316879449
CHOYP_LOC590969.1.1.m.15822,0.000731683610572902,0.00772842135924299
CHOYP_LOC590971.1.1.m.30661,0.00290404710181486,-0.00189492270811301
CHOYP_LOC591073.1.1.m.50375,-0.0197782218832012,-0.00903949101482169
CHOYP_LOC591177.1.1.m.1476,0.00748210375107668,-0.013242201644827
CHOYP_LOC591426.1.1.m.19353,-0.00337913198671264,0.00478404172175629
CHOYP_LOC591570.1.1.m.4767,-0.0028956089002019,-0.00323496286342571
CHOYP_LOC591690.1.1.m.30550,0.000848848396059013,-0.00166554098394329
CHOYP_LOC591797.1.3.m.11526,-0.00841519029266776,-0.00869057478329938
CHOYP_LOC591797.1.3.m.11527,-0.00361801855067767,0.00286886252473091
CHOYP_BRAFLDRAFT_116988.1.3.m.3947,-0.00729444110705379,0.0136861490723349
CHOYP_LOC591898.2.2.m.29158,0.00269016469100063,0.0117469494501708
CHOYP_LOC591968.1.1.m.37093,-0.000466945859065504,-0.000211731947384488
CHOYP_LOC592001.1.1.m.43470,-0.00119915239036793,0.0195254964747843
CHOYP_LOC592006.1.1.m.18498,0.00174045119025916,-0.00470906271276003
CHOYP_LOC592013.1.1.m.20072,-0.00878712371293488,-0.0253596823286014
CHOYP_LOC592142.7.9.m.55467,-0.00402728184665159,-0.00249705964075206
CHOYP_LOC592215.1.1.m.34856,-0.00231342032844187,0.00693430946636349
CHOYP_LOC592357.1.1.m.27228,-0.00207513362529625,-8.49044853590172e-05
CHOYP_LOC592411.1.1.m.19664,-0.0159398898786814,0.0130088206365592
CHOYP_LOC592585.1.1.m.51309,0.00525330912938081,-0.00293536813913541
CHOYP_BRAFLDRAFT_117106.1.1.m.49365,0.000746802270599413,0.00145269578163613
CHOYP_LOC592624.1.1.m.45639,-0.021995904299949,-0.0172653720869195
CHOYP_LOC592709.1.1.m.22553,-0.0149335917565444,-0.0002572651824711
CHOYP_LOC592825.1.1.m.43751,-0.00982827610067615,0.013868171147368
CHOYP_LOC592857.1.1.m.62834,-0.0213985775736631,0.00907661625598575
CHOYP_LOC592888.1.1.m.63240,0.00954927048456234,-0.0185806336436285
CHOYP_LOC592990.1.1.m.17663,0.000649002861584178,0.00141474190498416
CHOYP_LOC593247.1.1.m.56872,0.0103413953664942,-0.0125392447460961
CHOYP_LOC593522.2.2.m.33858,-0.00201192461079759,0.0084878947296047
CHOYP_LOC593529.1.1.m.59343,-0.00582161933980315,0.0185070130368043
CHOYP_LOC593741.1.1.m.11514,-0.00224120567763317,-0.000255341778486936
CHOYP_BRAFLDRAFT_117157.1.3.m.7944,-0.00529745566547933,-0.00212779697186808
CHOYP_LOC594130.1.1.m.48747,-0.00115024084417623,-0.00199787790553477
CHOYP_LOC594176.1.1.m.9662,-0.0160375339662798,-0.00883126796114642
CHOYP_LOC594315.1.1.m.28047,0.00152830145470719,0.000152213402728752
CHOYP_LOC594665.1.1.m.8448,0.00533312894720897,0.00111991489711574
CHOYP_LOC594665.1.1.m.8449,-0.000730421676613638,-2.92984754127999e-05
CHOYP_LOC654949.1.1.m.9313,-0.00688670748726709,0.007385925637677
CHOYP_LOC654994.1.1.m.39461,-0.00643350130609316,0.00220380193422837
CHOYP_LOC656201.1.1.m.8657,-0.00458490998048284,0.00401559968073767
CHOYP_LOC656459.1.1.m.34956,-0.0129003258283261,-0.0225517366711505
CHOYP_LOC656702.1.1.m.14425,0.00431985873505675,-0.000510806146817972
CHOYP_BRAFLDRAFT_117216.1.1.m.25201,-0.0275238836775578,-0.0137938775070299
CHOYP_LOC656867.1.1.m.28658,0.000133114308969398,-0.0015433112003701
CHOYP_LOC656899.1.1.m.15417,-0.000768257601919304,0.00140604614405273
CHOYP_LOC657466.1.1.m.38710,-0.0147114191889429,-0.01651423797001
CHOYP_LOC657473.1.1.m.55374,-0.00468385176260923,0.0038046890453608
CHOYP_LOC657674.1.1.m.21821,0.0110821856475756,0.00683088935604363
CHOYP_LOC657694.1.1.m.34526,-0.00967830790901024,-0.0351430237521811
CHOYP_LOC657811.1.1.m.29214,0.00592345198438596,-0.00320409238289731
CHOYP_LOC658003.1.1.m.29101,0.00275221745101975,-0.00603604776740946
CHOYP_LOC658092.1.2.m.22901,-0.000978488280911244,0.000962810129122517
CHOYP_LOC658280.1.1.m.18469,-0.00248818454700327,0.00249094571315537
CHOYP_BRAFLDRAFT_117263.1.1.m.28027,0.00241713308480672,0.000126271488742588
CHOYP_LOC658611.1.1.m.11239,0.00397002559573782,-0.00787243726719701
CHOYP_LOC658895.1.1.m.20262,-0.00014933620827712,0.000836262082369092
CHOYP_LOC659206.6.6.m.43541,0.0184068473709264,0.00795182210626488
CHOYP_LOC659306.1.1.m.11580,-0.0024839365822856,-0.00155337032081257
CHOYP_LOC659398.1.1.m.9611,-0.00342049095330657,0.00121746159426172
CHOYP_LOC659512.1.4.m.6122,-0.0048424320623453,0.00327012053604723
CHOYP_LOC659512.3.4.m.26463,0.00841726941633024,0.00318709892491744
CHOYP_LOC659512.4.4.m.31246,0.00255347218478378,0.000558418378520871
CHOYP_LOC659617.1.1.m.23473,-0.000312153244698641,-0.0128675220078229
CHOYP_LOC659702.1.1.m.7231,-0.00685365435586943,-0.0121460193229629
CHOYP_BRAFLDRAFT_117275.1.1.m.9900,0.00112467994966768,-0.00229879351333266
CHOYP_LOC660067.1.1.m.20126,0.00465645645702794,0.0149093794964119
CHOYP_LOC660183.1.1.m.8143,-0.00658989327929444,0.00911673430403977
CHOYP_LOC660225.1.1.m.35197,-0.00269452150494294,-0.0044102249095897
CHOYP_LOC660381.1.1.m.6379,-0.000626013042006249,-0.00354101380761761
CHOYP_LOC660684.1.1.m.28592,-0.00780420017853274,-0.00599355051251994
CHOYP_LOC660898.1.1.m.38632,-0.00138207476247665,5.83756397031018e-05
CHOYP_LOC661043.1.1.m.11553,-0.00209746879945487,0.00372748357103147
CHOYP_LOC661626.1.1.m.53878,-0.00669796239524414,0.00876998800739473
CHOYP_LOC661829.1.1.m.64858,-0.00506310497152459,0.00552559853153939
CHOYP_LOC661955.1.1.m.37858,-0.0145270181651731,-0.0178134581481385
CHOYP_BRAFLDRAFT_117315.1.2.m.7247,-0.00686529615367286,0.00282712992246312
CHOYP_LOC662072.1.1.m.51458,-0.0127550891767471,0.0250475566185829
CHOYP_LOC662211.1.1.m.23378,-0.00739182391465927,0.0101673978124216
CHOYP_LOC662357.1.1.m.64851,-0.00976945244849548,0.0109238587929455
CHOYP_LOC663155.1.1.m.62768,-0.0258625324997018,0.0030580988104843
CHOYP_LOC663375.1.1.m.11969,-0.00685846344527829,0.00956748623648568
CHOYP_LOC663422.1.1.m.57246,-0.00860560610755427,0.0170899507202261
CHOYP_LOC663424.1.2.m.49957,-0.00509066569271044,-0.00441315930025112
CHOYP_LOC663518.1.1.m.11968,-0.0044610183149835,0.00584875749734183
CHOYP_LOC663776.1.1.m.66113,-0.00216630849158979,-0.0116189539794524
CHOYP_LOC664138.1.1.m.26660,-0.0475875109759108,-0.0205152576049977
CHOYP_AAEL_AAEL011273.1.1.m.12717,-0.00129810107525146,0.000848228606190024
CHOYP_BRAFLDRAFT_117365.2.2.m.31681,-0.0139845787977266,-0.00645030881299655
CHOYP_LOC664527.1.1.m.16232,0.00116886321057267,0.00244253618274153
CHOYP_LOC689840.1.1.m.6512,-0.00971381589873039,-0.00618184845954081
CHOYP_LOC720058.1.1.m.11127,-0.0040860794278996,-0.00146943934955432
CHOYP_LOC724172.1.1.m.24081,0.00688457925035672,0.010389464330118
CHOYP_LOC724467.1.1.m.38548,-0.00182960973050524,-0.00644582026123164
CHOYP_LOC725565.1.1.m.19064,0.000592057563384223,0.00154940639344848
CHOYP_LOC725703.1.1.m.31182,-0.0335050067185938,-0.0024181018030187
CHOYP_LOC732900.1.1.m.62814,-0.00359879307403334,0.00478475203856577
CHOYP_LOC732961.1.1.m.29082,-0.0111100446081008,-0.0106843054068215
CHOYP_LOC751836.2.6.m.25437,0.00145708994151917,0.000996224355998283
CHOYP_BRAFLDRAFT_117560.1.1.m.18467,-0.0243448402693874,0.0160826525520582
CHOYP_LOC753939.1.1.m.44379,-0.0033133126238857,0.00563940406803911
CHOYP_LOC754102.1.1.m.57575,0.00600769800464381,0.00179870161258625
CHOYP_LOC754355.1.1.m.66745,-0.0313602745632202,-0.00990119141674566
CHOYP_LOC754557.1.2.m.5492,0.00384451416261866,0.00249575472452346
CHOYP_LOC754557.2.2.m.22904,-0.000251656487774161,0.00308764717255357
CHOYP_LOC754820.1.1.m.57329,0.0165646039054531,0.00785830077792135
CHOYP_LOC755290.2.4.m.31794,-0.0151501770261115,-0.0115459220652105
CHOYP_LOC755594.2.6.m.51265,0.00378675422615883,-0.00847991910807038
CHOYP_LOC755594.4.6.m.53187,0.0113994261093067,-0.0110793067663004
CHOYP_LOC756760.1.1.m.1259,-0.000190900724092619,-0.00405178994705446
CHOYP_BRAFLDRAFT_117612.1.1.m.28286,0.00258214332841785,0.00148509313848477
CHOYP_LOC763287.1.1.m.43472,0.0217711376950237,0.00971326369159115
CHOYP_LOC763378.1.1.m.7889,-0.00635099756325073,0.0118412979252108
CHOYP_LOC763463.1.1.m.1366,-0.00148129077542098,-0.000683406121021947
CHOYP_LOC764565.1.1.m.3966,-0.00123615060683377,-0.0106180604064368
CHOYP_LOC764722.3.3.m.43616,0.0330322080208779,0.00680268099836244
CHOYP_LOC764898.1.1.m.28118,-0.000431210145632898,0.000913286568111559
CHOYP_LOC778718.1.1.m.29230,0.000543485272138016,0.00409929275542778
CHOYP_LONM.1.1.m.7031,-0.00127721683625332,0.0017239121626581
CHOYP_LRC40.1.2.m.20043,9.16168071984685e-05,-0.00354364709003988
CHOYP_LRP12.1.2.m.30870,-0.00859914849310491,-0.00481001862094295
