protein,PC1loadings
CHOYP_LOC763287.1.1.m.43472,0.0118719887262472
CHOYP_LOC763378.1.1.m.7889,0.00476432005147241
CHOYP_LOC763463.1.1.m.1366,-0.00161757067306885
CHOYP_LOC764565.1.1.m.3966,0.00230543121245006
CHOYP_LOC764722.3.3.m.43616,0.0197563101222719
CHOYP_LOC764898.1.1.m.28118,-0.0471504658697016
CHOYP_LOC778718.1.1.m.29230,-0.00287732749704795
CHOYP_LONM.1.1.m.7031,-0.000852986691915994
CHOYP_LRC40.1.2.m.20043,0.000361507543120773
CHOYP_LRP12.1.2.m.30870,0.0122786004451007
CHOYP_BRAFLDRAFT_117631.1.1.m.45793,-0.0144215168203239
CHOYP_LRP1B.1.2.m.7346,-0.0101513453224707
CHOYP_LRP2.6.7.m.41365,0.00504619129502471
CHOYP_LRP4.5.5.m.48010,0.0060635421743199
CHOYP_LRP5.1.3.m.18025,0.00563217389131516
CHOYP_LRRX1.6.11.m.41895,0.0136294894907614
CHOYP_LSM12.1.1.m.24998,-0.00137662690165207
CHOYP_LSM2.1.2.m.54283,8.84008853718255e-05
CHOYP_LSM3.1.1.m.9505,-0.0150136234392421
CHOYP_LSM7.1.1.m.3617,0.00265473384585836
CHOYP_LTN1.1.2.m.7693,0.0024445172810515
CHOYP_BRAFLDRAFT_117675.1.1.m.33772,0.0164239004386531
CHOYP_LYAM3.2.4.m.3333,-0.0134653079671922
CHOYP_LYPA2.1.1.m.45740,-0.000869522361170934
CHOYP_LYS3.1.1.m.31221,0.00426322657437637
CHOYP_M2OM.1.1.m.11786,0.00913608982935484
CHOYP_MA1B1.1.1.m.22675,-0.0105173792555468
CHOYP_MA2A2.1.1.m.8261,0.00480386051222661
CHOYP_MA2C1.1.1.m.46709,0.0109251936319962
CHOYP_MABP1.1.2.m.21699,0.00142730912340616
CHOYP_MALT1.1.1.m.53909,0.0096619155220732
CHOYP_MAN2B1.1.1.m.38450,0.00151625404621986
CHOYP_BRAFLDRAFT_117737.1.1.m.4255,0.00769603282944718
CHOYP_MANL.2.9.m.16934,0.00769638334924085
CHOYP_MANL.5.9.m.42622,0.000951632611686526
CHOYP_MCA3A.1.2.m.24375,0.0065582599100172
CHOYP_MCCA.1.1.m.18170,-0.000588297749087639
CHOYP_MCM2.1.1.m.14569,-0.00582819112024649
CHOYP_MCM3.1.1.m.14853,-0.00551158388331871
CHOYP_MCM4.1.1.m.61253,-0.00256024237186611
CHOYP_MCM4.1.1.m.61254,0.000968450800113505
CHOYP_MCM5.1.1.m.48534,-0.0102257923245204
CHOYP_BRAFLDRAFT_117811.1.1.m.27127,0.00444045688090131
CHOYP_MCM7.1.1.m.50070,-0.00383410786660149
CHOYP_MCMBP.2.2.m.18631,0.00352273523880834
CHOYP_MDHC.1.1.m.57053,0.00170439465111956
CHOYP_MDHM.1.1.m.43603,0.000238299146328958
CHOYP_MDN1.4.8.m.6155,-0.00505590234279945
CHOYP_ME3.1.1.m.58433,-0.00171859527999304
CHOYP_MECR.1.1.m.6989,-0.00424967410603776
CHOYP_MED21.1.1.m.6955,-0.00689018170938905
CHOYP_MED4.1.1.m.12006,0.0165507782503231
CHOYP_MEF2A.1.1.m.21731,-0.00227627067138637
CHOYP_BRAFLDRAFT_117821.1.1.m.16201,-0.00984751414734137
CHOYP_MEG10.78.91.m.58715,-0.00364123845882962
CHOYP_MEG10.9.91.m.20215,0.00687557851342733
CHOYP_MEGF6.3.59.m.2378,0.00196758639173773
CHOYP_MEGF6.36.59.m.43203,0.0143569145154819
CHOYP_MEGF6.55.59.m.59497,-0.0106836642436423
CHOYP_MEGF6.8.59.m.7292,-0.000418142734098273
CHOYP_MEP50.1.1.m.12931,-0.00381701699376053
CHOYP_MESD.1.1.m.52095,0.012460848007084
CHOYP_MEST.2.2.m.55065,-0.00554344711709052
CHOYP_METEV_0975.1.1.m.28991,0.00145521471797658
CHOYP_BRAFLDRAFT_117849.1.3.m.2806,0.00484376102311629
CHOYP_METH.1.1.m.18095,-0.00821113194588653
CHOYP_MGA.2.2.m.66484,-0.00301179932098758
CHOYP_MGC78792.1.1.m.45233,-0.0037987768562004
CHOYP_MGC81574.1.1.m.8983,0.0183895076041029
CHOYP_MGC82409.1.1.m.44657,-0.00136317856666697
CHOYP_MIB1.2.4.m.35815,0.00156928364171523
CHOYP_MIB1.4.4.m.64019,0.00860296072136668
CHOYP_MIB2.2.6.m.23029,0.00691357182041815
CHOYP_MICPUN_58704.1.1.m.54967,-0.0337416857315374
CHOYP_MIF.2.2.m.30795,0.0266343358750006
CHOYP_BRAFLDRAFT_117849.2.3.m.4489,-0.000854207233977401
CHOYP_MINP1.1.1.m.13284,0.000524012870868144
CHOYP_MINT.1.1.m.54605,-0.010235652503727
CHOYP_MLE.4.9.m.38686,0.0230464856585851
CHOYP_MMAC.1.1.m.8063,-0.00623909347017249
CHOYP_MMS19.1.1.m.18650,0.00409560775715274
CHOYP_MNB.1.1.m.14023,-0.00849793259208723
CHOYP_MO25.1.1.m.62210,-0.00045292355918733
CHOYP_MO4L1.1.1.m.8106,-0.000609870783521798
CHOYP_MONBRDRAFT_34536.1.1.m.30219,-0.00505046502988339
CHOYP_MONBRDRAFT_34989.1.1.m.34385,0.015263693825285
CHOYP_AAEL_AAEL011391.1.1.m.10090,-0.00178353260266339
CHOYP_BRAFLDRAFT_117858.3.3.m.61651,-0.00831729653852224
CHOYP_MORC2.1.1.m.6240,0.00404385555388598
CHOYP_MORC3.1.2.m.38178,-0.0159799713728259
CHOYP_MP2K5.1.1.m.45312,0.00112983800214446
CHOYP_MP2K6.1.1.m.38188,0.00356954978850951
CHOYP_MPHOSPH9.1.1.m.9795,0.00415719621025766
CHOYP_MPI.1.1.m.35645,0.00381470131887149
CHOYP_MPP2.1.1.m.62101,0.000662384805430426
CHOYP_MRP1.5.10.m.34368,-0.00856446004984487
CHOYP_MRPL45.1.1.m.11763,0.00891768501574023
CHOYP_MRPS28.1.1.m.29259,-0.0221484374093671
CHOYP_BRAFLDRAFT_117937.1.1.m.18686,0.00160805246746757
CHOYP_MRPS35.1.1.m.20118,-0.0163320980879886
CHOYP_MRRF.1.1.m.16730,0.00811381319943687
CHOYP_MRT4.1.1.m.1698,-0.00910810503054459
CHOYP_MSMB.4.5.m.40217,-0.0267479538600054
CHOYP_MT.10.18.m.44063,0.00402465501499227
CHOYP_MTA1.1.1.m.12640,-0.00102180304727597
CHOYP_MTAP.1.1.m.15433,0.0062228646997062
CHOYP_MTHR.1.1.m.54596,-0.00850577776384862
CHOYP_MTMR9.1.1.m.26430,-0.0223853730880039
CHOYP_MTNB.1.1.m.16051,0.0216085013004338
CHOYP_BRAFLDRAFT_118250.1.1.m.11178,0.0170725842060709
CHOYP_MTR1.1.1.m.59840,0.00244432515634548
CHOYP_MTX1.1.1.m.43691,-0.00609990115920586
CHOYP_MUC4.1.1.m.41314,0.0170944275865498
CHOYP_MUC5A.1.2.m.43407,-0.00482715714626068
CHOYP_MUTA.1.1.m.31799,-0.00169698981552802
CHOYP_MVD1.1.1.m.28700,0.00211856888409334
CHOYP_MVP.1.1.m.56230,-0.00105182810409823
CHOYP_MYCBP2.1.1.m.27070,-0.00057423120290434
CHOYP_MYD88.2.7.m.21423,-0.00999182061010532
CHOYP_MYEF2.1.1.m.18999,-0.000123986771120582
CHOYP_BRAFLDRAFT_118260.1.1.m.13621,-0.000517374477481721
CHOYP_MYO18.1.1.m.3952,-0.00102981844262536
CHOYP_MYO1B.1.1.m.53598,0.00190876674030046
CHOYP_MYO1E.1.1.m.49109,0.00407215527269013
CHOYP_MYO3.2.2.m.59993,0.00500633104576479
CHOYP_MYO3AL.1.1.m.8123,-0.00644171609557954
CHOYP_MYO7A.1.3.m.59205,0.000361574570348281
CHOYP_MYS.2.7.m.2064,0.0122847052141346
CHOYP_MYSTI_04398.1.1.m.27734,-0.0148039264265916
CHOYP_N2F1A.1.1.m.63063,0.0206661548180427
CHOYP_BRAFLDRAFT_118423.1.3.m.29148,-0.00127466272687556
CHOYP_NAA15.1.1.m.34959,-0.000158705759239463
CHOYP_NAA25.1.1.m.11255,-0.00431395279125468
CHOYP_NAA35.1.1.m.60092,-0.00708280252275508
CHOYP_NAEGRDRAFT_47557.1.1.m.11283,-0.0364507097908002
CHOYP_NAGT1.1.1.m.8857,1.88747892783654e-05
CHOYP_NAV2.1.3.m.9737,-0.00308142859776172
CHOYP_NCAH.1.5.m.8672,0.00420757659114199
CHOYP_NCDN.1.1.m.58381,-0.0107028309300727
CHOYP_NCER_101848.1.1.m.63547,0.000352319447127129
CHOYP_ND1.4.5.m.42588,-0.00797188708378534
CHOYP_BRAFLDRAFT_118423.2.3.m.29362,-0.00265592746821786
CHOYP_NDK7.1.1.m.64883,-0.000320182234644271
CHOYP_NDL1A.1.1.m.10230,-0.00557069011214511
CHOYP_NDUA5.1.2.m.2750,0.0135927907319338
CHOYP_NDUFA7.2.2.m.57153,-0.00132201892680901
CHOYP_NDUFB7.1.1.m.27222,-0.0224078190997773
CHOYP_NDUFB9.1.2.m.37494,-0.007513730322199
CHOYP_NEC1.1.1.m.63094,0.00290264116400756
CHOYP_NECX.1.1.m.56979,-0.00237627332553594
CHOYP_NED4L.1.1.m.7792,0.00145919449013886
CHOYP_NEDD1.1.1.m.10741,-0.00652550466641692
CHOYP_BRAFLDRAFT_118645.1.1.m.30629,-0.0103571133137515
CHOYP_NEMF.1.1.m.57807,0.0217612973339157
CHOYP_NEMVEDRAFT_V1G100691.1.2.m.26774,0.00287275040318527
CHOYP_NEMVEDRAFT_V1G106520.1.1.m.14881,-0.0049678464733997
CHOYP_NEMVEDRAFT_V1G114289.1.1.m.17188,-0.0102046866659526
CHOYP_NEMVEDRAFT_V1G122785.1.1.m.57840,-0.0233819044763236
CHOYP_NEMVEDRAFT_V1G135670.1.1.m.18689,-0.00294297034437588
CHOYP_NEMVEDRAFT_V1G140878.1.1.m.18069,0.000830081615813112
CHOYP_NEMVEDRAFT_V1G154303.1.1.m.3521,-0.00123926560817442
CHOYP_NEMVEDRAFT_V1G157950.1.1.m.4584,-0.00776228385518146
CHOYP_BRAFLDRAFT_118680.1.1.m.14225,0.00326264854615076
CHOYP_NEMVEDRAFT_V1G162365.1.1.m.8038,0.00030433124485974
CHOYP_NEMVEDRAFT_V1G165649.1.1.m.2893,0.0124282383718808
CHOYP_NEMVEDRAFT_V1G167304.1.1.m.10864,-0.00242793121433784
CHOYP_NEMVEDRAFT_V1G167758.1.1.m.66572,0.000552632094605982
CHOYP_NEMVEDRAFT_V1G167835.1.1.m.6190,0.00182625425450771
CHOYP_NEMVEDRAFT_V1G168163.1.1.m.63148,0.000346974210068475
CHOYP_NEMVEDRAFT_V1G169195.1.1.m.2476,-0.00242726063064983
CHOYP_NEMVEDRAFT_V1G169538.2.2.m.29703,-0.00467211472194968
CHOYP_NEMVEDRAFT_V1G173435.1.1.m.37344,0.00224816405174572
CHOYP_NEMVEDRAFT_V1G173950.1.1.m.13511,-0.0117901359208746
CHOYP_BRAFLDRAFT_118718.1.1.m.14739,0.00444677805596945
CHOYP_NEMVEDRAFT_V1G173950.1.1.m.13512,-0.00170670029993354
CHOYP_NEMVEDRAFT_V1G179716.1.1.m.55972,-0.000911049373993128
CHOYP_NEMVEDRAFT_V1G180651.1.2.m.2808,-0.00607634918083908
CHOYP_NEMVEDRAFT_V1G181421.1.1.m.3106,0.00153084771860761
CHOYP_NEMVEDRAFT_V1G182319.1.1.m.5048,-0.000852557276046471
CHOYP_NEMVEDRAFT_V1G183894.1.1.m.55454,0.00394005359546991
CHOYP_NEMVEDRAFT_V1G185623.1.1.m.62696,-0.00131277392351028
CHOYP_NEMVEDRAFT_V1G188927.1.1.m.17076,-0.011322325172851
CHOYP_NEMVEDRAFT_V1G188942.1.1.m.6629,-0.00122604752381766
CHOYP_NEMVEDRAFT_V1G191841.1.1.m.1745,-0.00435106957208392
CHOYP_BRAFLDRAFT_118736.1.1.m.17458,-0.00298189075300789
CHOYP_NEMVEDRAFT_V1G192713.1.1.m.16224,0.0021586378851275
CHOYP_NEMVEDRAFT_V1G194582.1.2.m.11442,0.0013090498349219
CHOYP_NEMVEDRAFT_V1G197278.1.1.m.45568,0.00148213811542029
CHOYP_NEMVEDRAFT_V1G198846.1.1.m.25649,3.31604707101552e-05
CHOYP_NEMVEDRAFT_V1G198897.4.6.m.52548,-0.000775404022755656
CHOYP_NEMVEDRAFT_V1G199721.1.1.m.64387,-0.00403289882447495
CHOYP_NEMVEDRAFT_V1G201552.1.6.m.2876,0.00503152401023287
CHOYP_NEMVEDRAFT_V1G202687.1.1.m.8886,-0.0352609907073428
CHOYP_NEMVEDRAFT_V1G204928.2.2.m.27972,0.00168094176547927
CHOYP_NEMVEDRAFT_V1G206950.1.1.m.37574,-0.00623511747602667
CHOYP_AAEL_AAEL011527.1.1.m.20909,0.000304020127123168
CHOYP_BRAFLDRAFT_118756.1.2.m.16721,0.00605722497179619
CHOYP_NEMVEDRAFT_V1G214844.25.34.m.55918,-0.00083126713223945
CHOYP_NEMVEDRAFT_V1G224038.3.5.m.31061,-0.0276483209405874
CHOYP_NEMVEDRAFT_V1G224038.4.5.m.31140,0.011904806321275
CHOYP_NEMVEDRAFT_V1G224038.5.5.m.50649,-0.00997950820729752
CHOYP_NEMVEDRAFT_V1G226328.1.1.m.11691,-0.00295189144663101
CHOYP_NEMVEDRAFT_V1G232294.1.1.m.22465,0.000169752622617279
CHOYP_NEMVEDRAFT_V1G234225.1.1.m.49490,0.00211335838729872
CHOYP_NEMVEDRAFT_V1G235461.1.1.m.28341,-0.0294276093394909
CHOYP_NEMVEDRAFT_V1G235656.1.1.m.19147,-0.00128525944790844
CHOYP_NEMVEDRAFT_V1G235970.1.1.m.34141,-0.0026776035813429
CHOYP_BRAFLDRAFT_118772.1.1.m.59465,-0.0110786043990798
CHOYP_NEMVEDRAFT_V1G236573.1.2.m.46431,0.0397212046729513
CHOYP_NEMVEDRAFT_V1G236573.2.2.m.47233,0.00393218751924828
CHOYP_NEMVEDRAFT_V1G236653.1.1.m.59422,0.00787280463718093
CHOYP_NEMVEDRAFT_V1G236658.3.6.m.24704,0.000736720555396395
CHOYP_NEMVEDRAFT_V1G236658.4.6.m.30181,0.00282749164221102
CHOYP_NEMVEDRAFT_V1G236658.5.6.m.34525,0.046574543792385
CHOYP_NEMVEDRAFT_V1G237029.1.1.m.64370,0.0231342276107441
CHOYP_NEMVEDRAFT_V1G237545.1.1.m.34853,0.000170335667008324
CHOYP_NEMVEDRAFT_V1G237598.1.1.m.11619,0.00261980562691108
CHOYP_NEMVEDRAFT_V1G237629.1.1.m.24486,0.00779023803080123
CHOYP_BRAFLDRAFT_118790.1.1.m.29970,0.000581689791142018
CHOYP_NEMVEDRAFT_V1G237881.1.1.m.10098,-0.00974539833269327
CHOYP_NEMVEDRAFT_V1G238062.3.6.m.5146,0.00127586939956686
CHOYP_NEMVEDRAFT_V1G238590.1.1.m.49168,-5.56919936564455e-05
CHOYP_NEMVEDRAFT_V1G240471.1.1.m.10922,-0.001771763748622
CHOYP_NEMVEDRAFT_V1G240563.1.3.m.5221,0.0122071700687906
CHOYP_NEMVEDRAFT_V1G240563.3.3.m.30812,-0.0010073462019386
CHOYP_NEMVEDRAFT_V1G244113.1.1.m.22167,-0.0134650713438878
CHOYP_NEMVEDRAFT_V1G244537.2.3.m.10401,0.000577619222834595
CHOYP_NEMVEDRAFT_V1G244806.2.2.m.52012,-0.00348766545065207
CHOYP_NEMVEDRAFT_V1G245280.2.11.m.22482,-0.00429962310650848
CHOYP_BRAFLDRAFT_119035.1.3.m.6973,-0.00153907258824033
CHOYP_NEMVEDRAFT_V1G246422.1.1.m.1312,0.0121900546387489
CHOYP_NEMVEDRAFT_V1G247177.1.1.m.63233,0.000146853317221847
CHOYP_NEMVEDRAFT_V1G248362.1.1.m.62940,-0.00128279257109226
CHOYP_NEMVEDRAFT_V1G80221.1.1.m.12716,-0.0072701947479514
CHOYP_NEMVEDRAFT_V1G86312.1.1.m.10844,-0.016611109134263
CHOYP_NEMVEDRAFT_V1G957.1.1.m.27284,3.40186925433026e-05
CHOYP_NEMVEDRAFT_V1G97278.1.2.m.34546,0.00808396634027682
CHOYP_NEMVEDRAFT_V1G97278.2.2.m.63646,-0.0036086361883097
CHOYP_NEMVEDRAFT_V1G97278.2.2.m.63648,0.000390648735143583
CHOYP_NFKB.1.1.m.51558,0.00557532452346796
CHOYP_BRAFLDRAFT_119036.1.1.m.18576,-0.0203861199217155
CHOYP_NFRKB.1.1.m.18028,-0.00223640097711534
CHOYP_NFS1.1.1.m.1622,-0.00308772313071907
CHOYP_NHP2.1.1.m.57624,-0.00262988081144467
CHOYP_NID2.1.2.m.5776,-0.00381437657071675
CHOYP_NIPLB.1.1.m.11155,0.00497033391156282
CHOYP_NIPSNAP3A.B.1.1.m.62397,0.00627208539113281
CHOYP_NIT2B.1.1.m.18389,0.00122285873481129
CHOYP_NKRF.1.1.m.61828,-0.00724624595314066
CHOYP_NLRC3.1.1.m.57383,0.00545172533757385
CHOYP_NMT2.1.2.m.10421,-0.0052564879235546
CHOYP_BRAFLDRAFT_119363.1.1.m.41627,-0.00198106811984188
CHOYP_NOG2.1.1.m.41399,-0.0179935490962225
CHOYP_NOL10.1.1.m.1606,-0.0263491184862423
CHOYP_NOL11.1.1.m.6423,-0.0200305484633845
CHOYP_NOL5.1.1.m.49429,-0.0015965339558658
CHOYP_NOP56.1.1.m.55664,-0.00183191789265016
CHOYP_NOTC3.1.1.m.20877,-0.00546274704663816
CHOYP_NPC2.2.7.m.29742,-0.00110303606328742
CHOYP_NPC2.4.7.m.30775,0.00121320776038203
CHOYP_NPC2.5.7.m.30911,0.00281120742330914
CHOYP_NPC2.6.7.m.31030,0.00070700687830379
CHOYP_BRAFLDRAFT_119484.2.3.m.60445,-0.0131905754768093
CHOYP_NPL.1.3.m.4064,-0.00400482306051136
CHOYP_NPL.3.3.m.29352,-0.000251547109424449
CHOYP_NPL4.1.1.m.62114,0.00293759641469515
CHOYP_NPTN.1.1.m.50315,0.00348734785394159
CHOYP_NRDC.1.1.m.28526,-0.0337606559708029
CHOYP_NRG.1.1.m.10622,-0.00757062439082686
CHOYP_NRP.1.4.m.29956,-0.0127141864883905
CHOYP_NRP.2.4.m.39720,0.00710189304080436
CHOYP_NRX4.1.1.m.8135,0.00630398642600289
CHOYP_NSF1C.1.1.m.62502,-0.000863582980814078
CHOYP_BRAFLDRAFT_119616.1.1.m.31670,0.00112417676478118
CHOYP_NSUN2.1.1.m.14138,-0.010830954301862
CHOYP_NTF.2.1.1.m.38498,0.00198271569888352
CHOYP_NTM1A.1.1.m.614,-0.00125226867809168
CHOYP_NU107.1.2.m.46092,-0.00263091240275342
CHOYP_NU160.1.1.m.46155,-0.00224026370191264
CHOYP_NU188.2.2.m.51343,0.00628230875680428
CHOYP_NUBP1.1.1.m.65721,0.00523671771129419
CHOYP_NUD16.1.2.m.10250,-0.002205817088207
CHOYP_NUDT14.1.1.m.64313,-0.0224084581758481
CHOYP_NUMB.1.1.m.19732,-0.000731756852526488
CHOYP_BRAFLDRAFT_119774.4.4.m.33349,-0.00460095442103972
CHOYP_NUP205.1.1.m.54932,-0.00414775852837861
CHOYP_NUP54.1.1.m.24886,0.00492644224780121
CHOYP_NUP62L.1.1.m.15606,0.00307384052864265
CHOYP_NUP85.1.1.m.16167,0.00185745683920602
CHOYP_NUP98.1.1.m.8689,-0.00214598348832253
CHOYP_NXF1.1.2.m.28017,0.0101866254463982
CHOYP_OAT.1.1.m.3069,-0.000515322317164522
CHOYP_OCDH.1.1.m.1284,-0.000898393795277454
CHOYP_ODH.1.2.m.1327,-0.000395892271508988
CHOYP_ODH.2.2.m.16624,-0.00222169328865102
CHOYP_BRAFLDRAFT_119799.1.1.m.23765,0.00193466381483616
CHOYP_ODPX.1.1.m.29097,0.00512308674989018
CHOYP_ORC1.1.2.m.17178,-0.00288044933500831
CHOYP_OS11G0657400.1.2.m.24816,0.00283768779718567
CHOYP_OSBL9.1.2.m.17667,-0.00068019535156996
CHOYP_OSGEP.1.1.m.29582,0.00986849695025379
CHOYP_OST48.1.1.m.43513,0.000525261928950978
CHOYP_OTER_1386.1.1.m.15303,0.0212266250629065
CHOYP_OTUB1.1.1.m.29705,0.000106833856137333
CHOYP_OXDD.1.4.m.2688,-0.00689806086827977
CHOYP_P20D2.1.2.m.9005,-0.00239273732272675
CHOYP_AAEL_AAEL011814.1.1.m.48797,0.00160284214417353
CHOYP_BRAFLDRAFT_119901.1.1.m.7089,-0.00858997980589022
CHOYP_P20D2.1.2.m.9006,-0.0122994787579723
CHOYP_P4R3A.1.1.m.1043,-0.00342346521424582
CHOYP_P66A.1.1.m.22279,-0.00113321282107217
CHOYP_PA1B2.1.2.m.10637,0.000336246192215198
CHOYP_PABP2.1.1.m.12768,-0.0030803468350425
CHOYP_PAK1.1.1.m.50796,-0.000710175971462971
CHOYP_PAN2.1.1.m.44690,-0.00551614064691949
CHOYP_PANG1.1.2.m.10756,0.00817217399802731
CHOYP_PAPOG.1.2.m.33182,0.012944908919646
CHOYP_PAPSS.1.1.m.53055,0.00279596219144145
CHOYP_BRAFLDRAFT_119906.1.1.m.45319,0.0179038112238022
CHOYP_PAR14.15.17.m.60687,-1.50956194706827e-05
CHOYP_PARG.1.1.m.24813,-0.00227523154417522
CHOYP_PARN.1.1.m.19023,-0.0101303967241793
CHOYP_PARP12.1.2.m.42887,-0.00433827207269042
CHOYP_PAX2A.1.2.m.10577,0.00267482009818344
CHOYP_PC11X.1.2.m.24796,0.0180034893906351
CHOYP_PC2.1.2.m.34945,-0.0119257985452121
CHOYP_PCCB.1.2.m.3057,0.000629723622405465
CHOYP_PCDH7.1.3.m.6236,-0.00729109325912445
CHOYP_PCF11.1.1.m.49191,0.00774425036364133
CHOYP_BRAFLDRAFT_119906.1.1.m.45320,-0.00142806374384025
CHOYP_PCID2.1.1.m.28679,0.00121411229640499
CHOYP_PCP.1.1.m.59309,0.000154180105325302
CHOYP_PDCL3.1.1.m.7323,0.00140106306710359
CHOYP_PDE6D.1.2.m.6439,-0.0018816944337554
CHOYP_PDHA1.1.1.m.42807,-0.00162542183743331
CHOYP_PDIA6.1.2.m.9012,0.00206935917120544
CHOYP_PDS5B.1.1.m.16690,-0.000628729034616606
CHOYP_PDXDC1.1.1.m.11298,-0.000700965767500177
CHOYP_PDXK.1.1.m.14904,0.00600587983699424
CHOYP_PECR.1.1.m.58859,-0.00900223912191642
CHOYP_BRAFLDRAFT_119955.1.1.m.16485,-0.00495862296308319
CHOYP_PEPM.1.1.m.14235,-0.00258826882017911
CHOYP_PESC.1.1.m.16875,-0.00138944384598156
CHOYP_PEX2.2.2.m.26981,-0.0179268508075034
CHOYP_PFD3.1.1.m.56418,-0.000752977564677702
CHOYP_PGDH.3.5.m.36973,0.000574475444377256
CHOYP_PGK1.1.1.m.27254,0.000279603014645516
CHOYP_PGM1.1.1.m.38482,0.000770723420592321
CHOYP_PGM2.1.1.m.65095,0.000663738481756392
CHOYP_PGTG_12376.1.2.m.43330,0.0237150673200424
CHOYP_PHATRDRAFT_43152.1.1.m.15003,-0.00108921265844638
CHOYP_BRAFLDRAFT_120433.1.1.m.66614,-0.0173831683113218
CHOYP_PHF10.1.1.m.6981,0.0135017159528839
CHOYP_PHF14.1.1.m.27257,-0.0164524209903219
CHOYP_PHF5A.1.1.m.32389,-0.00475201639003198
CHOYP_PHLP.1.1.m.25742,-0.00170730457756807
CHOYP_PHOCN.1.1.m.40660,0.00155575855278495
CHOYP_PHUM_PHUM035190.1.1.m.16675,0.00651032228501798
CHOYP_PHUM_PHUM060390.1.1.m.12993,-0.00711262401585472
CHOYP_PHUM_PHUM068980.4.5.m.56739,0.0110669967294843
CHOYP_PHUM_PHUM092120.1.1.m.33493,-0.00749774523367839
CHOYP_PHUM_PHUM137710.1.1.m.19548,6.08625727650706e-05
CHOYP_BRAFLDRAFT_120586.1.1.m.41856,-0.0132677727679219
CHOYP_PHUM_PHUM174810.1.1.m.31029,-0.00715107226197228
CHOYP_PHUM_PHUM176650.1.1.m.13332,-0.00837906258352552
CHOYP_PHUM_PHUM184790.1.1.m.41715,-0.0142737464865314
CHOYP_PHUM_PHUM226120.1.7.m.673,0.00698605134247579
CHOYP_PHUM_PHUM233260.1.1.m.6315,0.00111728148010828
CHOYP_PHUM_PHUM241330.1.3.m.29132,-0.00365953202660852
CHOYP_PHUM_PHUM278110.1.1.m.17560,0.0160251028710539
CHOYP_PHUM_PHUM289860.1.1.m.44778,-0.0028208566087216
CHOYP_PHUM_PHUM317840.1.2.m.29476,-0.0200649503048653
CHOYP_PHUM_PHUM317840.2.2.m.36471,0.0122478714045934
CHOYP_BRAFLDRAFT_120588.1.1.m.22993,-0.0109778174622725
CHOYP_PHUM_PHUM319040.1.1.m.54919,0.000542304350395711
CHOYP_PHUM_PHUM332570.1.1.m.56283,-0.000469374534531022
CHOYP_PHUM_PHUM349810.1.2.m.7707,0.0086933999232444
CHOYP_PHUM_PHUM353470.1.1.m.63458,0.00498360004348486
CHOYP_PHUM_PHUM361660.1.1.m.63423,-0.00248405920642045
CHOYP_PHUM_PHUM375280.1.2.m.23797,-0.000473414773005007
CHOYP_PHUM_PHUM378040.1.1.m.15341,-0.00585148081854579
CHOYP_PHUM_PHUM411900.1.1.m.50272,0.000322317873163481
CHOYP_PHUM_PHUM423190.1.1.m.18351,-0.0172721648551934
CHOYP_PHUM_PHUM445570.1.1.m.18708,0.00970007919254054
CHOYP_BRAFLDRAFT_120767.1.1.m.16005,0.00848798913475219
CHOYP_PHUM_PHUM450820.1.1.m.40803,0.000159301127566304
CHOYP_PHUM_PHUM454570.1.1.m.28665,0.00318757391837224
CHOYP_PHUM_PHUM465390.1.1.m.21142,0.00731633617259843
CHOYP_PHUM_PHUM477110.1.1.m.53813,-0.000990621950067809
CHOYP_PHUM_PHUM477570.1.1.m.2101,0.00099772780087255
CHOYP_PHUM_PHUM477850.1.1.m.19067,-0.00279770090466332
CHOYP_PHUM_PHUM494500.1.1.m.9430,0.00824046122209246
CHOYP_PHUM_PHUM498110.1.1.m.60692,0.000859803700386492
CHOYP_PHUM_PHUM500930.1.1.m.21562,-0.00330161693862021
CHOYP_PHUM_PHUM537100.1.1.m.62217,-0.0149457889161364
CHOYP_BRAFLDRAFT_120826.1.1.m.56321,0.00101919575191593
CHOYP_PHUM_PHUM538050.1.1.m.56205,0.00247262027840098
CHOYP_PHUM_PHUM544530.1.1.m.38469,5.5922612538639e-05
CHOYP_PHUM_PHUM547410.1.1.m.10964,-0.0125610960761624
CHOYP_PHUM_PHUM549040.1.1.m.10284,0.000206826588709297
CHOYP_PHUM_PHUM559420.1.1.m.8620,0.0173114340922629
CHOYP_PHUM_PHUM563970.1.1.m.13515,-0.00327393495114277
CHOYP_PHUM_PHUM574190.1.1.m.24768,0.0100969989945324
CHOYP_PHUM_PHUM574550.1.1.m.59401,-0.00259510466180065
CHOYP_PHUM_PHUM596890.1.1.m.10989,-0.00190213779037031
CHOYP_PHUM_PHUM596940.1.1.m.2151,0.00107133704501529
CHOYP_BRAFLDRAFT_121045.1.1.m.55827,-0.00990696296258194
CHOYP_PHUM_PHUM600390.1.1.m.6641,-0.00563647419567607
CHOYP_PHUM_PHUM602670.1.1.m.52487,0.00221344634193083
CHOYP_PIDD.1.1.m.54294,-0.0135153691064989
CHOYP_PIF.3.6.m.18904,0.0124697556231426
CHOYP_PININ.1.1.m.56667,-0.00472013713430553
CHOYP_PIPNA.1.1.m.37750,0.00134293056575797
CHOYP_PIR.1.1.m.48663,0.00789554566315268
CHOYP_PITG_07096.1.1.m.4922,0.0240547335108537
